game_number,server_name,scores,ranking,tournament_scores,num_players,map,map_rivers_count,map_sites_count,map_mines_count,name,param1
75,LochKillerAi,10670,2,6,8,tube.json,386,301,5,LochKillerAi,NA
75,Futurer,6099,6,2,8,tube.json,386,301,5,7227eb5dcfbe415e9a7728411580d95f,1.9713685156955942
75,LochKillerAi,3467,5,3,8,tube.json,386,301,5,LochKillerAi,NA
75,LochKillerAi,5706,7,1,8,tube.json,386,301,5,LochKillerAi,NA
75,LochKillerAi,1895,1,7,8,tube.json,386,301,5,LochKillerAi,NA
76,ConnectClosestMinesAi,1111,0,3,3,Sierpinski-triangle.json,81,42,3,ConnectClosestMinesAi,NA
76,LochKillerAi,1062,1,2,3,Sierpinski-triangle.json,81,42,3,LochKillerAi,NA
76,Futurer,661,2,1,3,Sierpinski-triangle.json,81,42,3,7227eb5dcfbe415e9a7728411580d95f,1.9713685156955942
77,LochKillerAi,25,1,1,2,sample.json,12,8,2,LochKillerAi,NA
77,Futurer,27,0,2,2,sample.json,12,8,2,431cc35435644cb3a67cf799c0127bbb,1.4653627741370043
78,Futurer,1096,0,4,4,lambda.json,60,38,4,8aa2c0d775944eac8262b16c7fc88611,0.6475353243675469
78,LochKillerAi,714,3,1,4,lambda.json,60,38,4,LochKillerAi,NA
78,LochKillerAi,144,1,3,4,lambda.json,60,38,4,LochKillerAi,NA
78,ConnectClosestMinesAi,784,2,2,4,lambda.json,60,38,4,ConnectClosestMinesAi,NA
79,Futurer,27,0,2,2,sample.json,12,8,2,3bc889e64e3c423a89c4cb958098ebfd,0.37056596377283985
79,LochKillerAi,25,1,1,2,sample.json,12,8,2,LochKillerAi,NA
80,LochKillerAi,191,1,3,4,circle.json,65,27,4,LochKillerAi,NA
80,Futurer,345,3,1,4,circle.json,65,27,4,fb2106356e5d487885b3da00ce373c3b,1.3959601555051622
80,ConnectClosestMinesAi,318,2,2,4,circle.json,65,27,4,ConnectClosestMinesAi,NA
80,ConnectClosestMinesAi,322,0,4,4,circle.json,65,27,4,ConnectClosestMinesAi,NA
81,LochKillerAi,320,1,3,4,lambda.json,60,38,4,LochKillerAi,NA
81,ConnectClosestMinesAi,1105,3,1,4,lambda.json,60,38,4,ConnectClosestMinesAi,NA
81,LochKillerAi,427,2,2,4,lambda.json,60,38,4,LochKillerAi,NA
81,Futurer,701,0,4,4,lambda.json,60,38,4,a99e2bc2607541d09461ff01a7f107da,1.7667594656482635
82,ConnectClosestMinesAi,781,1,3,4,lambda.json,60,38,4,ConnectClosestMinesAi,NA
82,ConnectClosestMinesAi,1154,0,4,4,lambda.json,60,38,4,ConnectClosestMinesAi,NA
82,ConnectClosestMinesAi,723,3,1,4,lambda.json,60,38,4,ConnectClosestMinesAi,NA
82,Futurer,755,2,2,4,lambda.json,60,38,4,8589387ad3374698b3a534f20bd967c8,1.2783177021733902
83,LochKillerAi,1329,0,3,3,Sierpinski-triangle.json,81,42,3,LochKillerAi,NA
83,LochKillerAi,807,2,1,3,Sierpinski-triangle.json,81,42,3,LochKillerAi,NA
83,Futurer,1015,1,2,3,Sierpinski-triangle.json,81,42,3,431cc35435644cb3a67cf799c0127bbb,1.4653627741370043
84,Futurer,7097,0,4,4,randomMedium.json,187,97,4,431cc35435644cb3a67cf799c0127bbb,1.4653627741370043
84,LochKillerAi,4148,1,3,4,randomMedium.json,187,97,4,LochKillerAi,NA
84,ConnectClosestMinesAi,3341,2,2,4,randomMedium.json,187,97,4,ConnectClosestMinesAi,NA
84,LochKillerAi,2284,3,1,4,randomMedium.json,187,97,4,LochKillerAi,NA
85,Futurer,27,0,2,2,sample.json,12,8,2,431cc35435644cb3a67cf799c0127bbb,1.4653627741370043
85,LochKillerAi,25,1,1,2,sample.json,12,8,2,LochKillerAi,NA
86,Futurer,1067,0,3,3,Sierpinski-triangle.json,81,42,3,7227eb5dcfbe415e9a7728411580d95f,1.9713685156955942
86,ConnectClosestMinesAi,1067,1,2,3,Sierpinski-triangle.json,81,42,3,ConnectClosestMinesAi,NA
86,ConnectClosestMinesAi,1067,2,1,3,Sierpinski-triangle.json,81,42,3,ConnectClosestMinesAi,NA
87,LochKillerAi,726,2,2,4,randomSparse.json,123,86,4,LochKillerAi,NA
87,Futurer,833,3,1,4,randomSparse.json,123,86,4,ddd701ad0fb541acb536083b75bfc452,0.7258233705463151
87,ConnectClosestMinesAi,4194,1,3,4,randomSparse.json,123,86,4,ConnectClosestMinesAi,NA
87,ConnectClosestMinesAi,2167,0,4,4,randomSparse.json,123,86,4,ConnectClosestMinesAi,NA
88,Futurer,1110,0,4,4,lambda.json,60,38,4,8589387ad3374698b3a534f20bd967c8,1.2783177021733902
88,ConnectClosestMinesAi,812,1,3,4,lambda.json,60,38,4,ConnectClosestMinesAi,NA
88,LochKillerAi,714,2,2,4,lambda.json,60,38,4,LochKillerAi,NA
88,LochKillerAi,135,3,1,4,lambda.json,60,38,4,LochKillerAi,NA
89,ConnectClosestMinesAi,314,0,4,4,circle.json,65,27,4,ConnectClosestMinesAi,NA
89,LochKillerAi,92,3,1,4,circle.json,65,27,4,LochKillerAi,NA
89,LochKillerAi,196,2,2,4,circle.json,65,27,4,LochKillerAi,NA
89,Futurer,311,1,3,4,circle.json,65,27,4,ddd701ad0fb541acb536083b75bfc452,0.7258233705463151
90,LochKillerAi,388,1,3,4,randomMedium.json,187,97,4,LochKillerAi,NA
90,ConnectClosestMinesAi,6629,2,2,4,randomMedium.json,187,97,4,ConnectClosestMinesAi,NA
90,ConnectClosestMinesAi,6263,3,1,4,randomMedium.json,187,97,4,ConnectClosestMinesAi,NA
90,Futurer,4046,0,4,4,randomMedium.json,187,97,4,fccb59eb7ba34b69946c86c2614b2423,1.4220741759305093
91,ConnectClosestMinesAi,7248,0,8,8,tube.json,386,301,5,ConnectClosestMinesAi,NA
91,Futurer,7089,1,7,8,tube.json,386,301,5,ddd701ad0fb541acb536083b75bfc452,0.7258233705463151
91,LochKillerAi,1220,5,3,8,tube.json,386,301,5,LochKillerAi,NA
91,ConnectClosestMinesAi,4289,3,5,8,tube.json,386,301,5,ConnectClosestMinesAi,NA
91,ConnectClosestMinesAi,3741,4,4,8,tube.json,386,301,5,ConnectClosestMinesAi,NA
91,ConnectClosestMinesAi,4906,7,1,8,tube.json,386,301,5,ConnectClosestMinesAi,NA
91,ConnectClosestMinesAi,1289,6,2,8,tube.json,386,301,5,ConnectClosestMinesAi,NA
91,ConnectClosestMinesAi,2989,2,6,8,tube.json,386,301,5,ConnectClosestMinesAi,NA
92,Futurer,1438,0,3,3,Sierpinski-triangle.json,81,42,3,8459918ba44247c0a9990417faa2b9d6,1.6412709842705626
92,ConnectClosestMinesAi,1382,2,1,3,Sierpinski-triangle.json,81,42,3,ConnectClosestMinesAi,NA
92,LochKillerAi,1436,1,2,3,Sierpinski-triangle.json,81,42,3,LochKillerAi,NA
93,Futurer,27,0,2,2,sample.json,12,8,2,8459918ba44247c0a9990417faa2b9d6,1.6412709842705626
93,LochKillerAi,25,1,1,2,sample.json,12,8,2,LochKillerAi,NA
94,ConnectClosestMinesAi,1110,0,4,4,lambda.json,60,38,4,ConnectClosestMinesAi,NA
94,Futurer,812,1,3,4,lambda.json,60,38,4,431cc35435644cb3a67cf799c0127bbb,1.4653627741370043
94,LochKillerAi,714,2,2,4,lambda.json,60,38,4,LochKillerAi,NA
94,LochKillerAi,135,3,1,4,lambda.json,60,38,4,LochKillerAi,NA
95,Futurer,27,0,2,2,sample.json,12,8,2,8aa2c0d775944eac8262b16c7fc88611,0.6475353243675469
95,LochKillerAi,25,1,1,2,sample.json,12,8,2,LochKillerAi,NA
96,LochKillerAi,141,1,3,4,circle.json,65,27,4,LochKillerAi,NA
96,LochKillerAi,339,2,2,4,circle.json,65,27,4,LochKillerAi,NA
96,Futurer,326,3,1,4,circle.json,65,27,4,fccb59eb7ba34b69946c86c2614b2423,1.4220741759305093
96,LochKillerAi,165,0,4,4,circle.json,65,27,4,LochKillerAi,NA
97,LochKillerAi,320,2,2,4,lambda.json,60,38,4,LochKillerAi,NA
97,LochKillerAi,428,3,1,4,lambda.json,60,38,4,LochKillerAi,NA
97,ConnectClosestMinesAi,1105,1,3,4,lambda.json,60,38,4,ConnectClosestMinesAi,NA
97,Futurer,701,0,4,4,lambda.json,60,38,4,ddd701ad0fb541acb536083b75bfc452,0.7258233705463151
98,LochKillerAi,97,2,2,4,circle.json,65,27,4,LochKillerAi,NA
98,LochKillerAi,196,3,1,4,circle.json,65,27,4,LochKillerAi,NA
98,Futurer,324,1,3,4,circle.json,65,27,4,8459918ba44247c0a9990417faa2b9d6,1.6412709842705626
98,ConnectClosestMinesAi,299,0,4,4,circle.json,65,27,4,ConnectClosestMinesAi,NA
99,Futurer,1438,0,3,3,Sierpinski-triangle.json,81,42,3,8589387ad3374698b3a534f20bd967c8,1.2783177021733902
99,ConnectClosestMinesAi,1382,2,1,3,Sierpinski-triangle.json,81,42,3,ConnectClosestMinesAi,NA
99,LochKillerAi,1436,1,2,3,Sierpinski-triangle.json,81,42,3,LochKillerAi,NA
100,ConnectClosestMinesAi,6711,0,4,4,randomMedium.json,187,97,4,ConnectClosestMinesAi,NA
100,Futurer,6481,1,3,4,randomMedium.json,187,97,4,ddd701ad0fb541acb536083b75bfc452,0.7258233705463151
100,LochKillerAi,1332,3,1,4,randomMedium.json,187,97,4,LochKillerAi,NA
100,LochKillerAi,2497,2,2,4,randomMedium.json,187,97,4,LochKillerAi,NA
101,LochKillerAi,25,1,1,2,sample.json,12,8,2,LochKillerAi,NA
101,Futurer,27,0,2,2,sample.json,12,8,2,fccb59eb7ba34b69946c86c2614b2423,1.4220741759305093
102,LochKillerAi,1396,2,1,3,Sierpinski-triangle.json,81,42,3,LochKillerAi,NA
102,Futurer,1342,0,3,3,Sierpinski-triangle.json,81,42,3,431cc35435644cb3a67cf799c0127bbb,1.4653627741370043
102,LochKillerAi,1446,1,2,3,Sierpinski-triangle.json,81,42,3,LochKillerAi,NA
103,LochKillerAi,1196,2,2,4,randomSparse.json,123,86,4,LochKillerAi,NA
103,LochKillerAi,1249,1,3,4,randomSparse.json,123,86,4,LochKillerAi,NA
103,Futurer,5355,0,4,4,randomSparse.json,123,86,4,8aa2c0d775944eac8262b16c7fc88611,0.6475353243675469
103,LochKillerAi,138,3,1,4,randomSparse.json,123,86,4,LochKillerAi,NA
104,ConnectClosestMinesAi,348,0,4,4,circle.json,65,27,4,ConnectClosestMinesAi,NA
104,ConnectClosestMinesAi,335,2,2,4,circle.json,65,27,4,ConnectClosestMinesAi,NA
104,Futurer,345,1,3,4,circle.json,65,27,4,a99e2bc2607541d09461ff01a7f107da,1.7667594656482635
104,ConnectClosestMinesAi,244,3,1,4,circle.json,65,27,4,ConnectClosestMinesAi,NA
105,Futurer,7048,0,4,4,randomMedium.json,187,97,4,8aa2c0d775944eac8262b16c7fc88611,0.6475353243675469
105,LochKillerAi,3775,1,3,4,randomMedium.json,187,97,4,LochKillerAi,NA
105,LochKillerAi,2353,3,1,4,randomMedium.json,187,97,4,LochKillerAi,NA
105,ConnectClosestMinesAi,2944,2,2,4,randomMedium.json,187,97,4,ConnectClosestMinesAi,NA
106,LochKillerAi,388,1,3,4,randomMedium.json,187,97,4,LochKillerAi,NA
106,ConnectClosestMinesAi,6629,2,2,4,randomMedium.json,187,97,4,ConnectClosestMinesAi,NA
106,Futurer,6263,3,1,4,randomMedium.json,187,97,4,a99e2bc2607541d09461ff01a7f107da,1.7667594656482635
106,ConnectClosestMinesAi,4046,0,4,4,randomMedium.json,187,97,4,ConnectClosestMinesAi,NA
107,ConnectClosestMinesAi,15416,0,16,16,oxford-sparse.json,1132,614,1,ConnectClosestMinesAi,NA
107,LochKillerAi,7889,3,13,16,oxford-sparse.json,1132,614,1,LochKillerAi,NA
107,LochKillerAi,8429,2,14,16,oxford-sparse.json,1132,614,1,LochKillerAi,NA
107,LochKillerAi,11987,1,15,16,oxford-sparse.json,1132,614,1,LochKillerAi,NA
107,ConnectClosestMinesAi,0,4,12,16,oxford-sparse.json,1132,614,1,ConnectClosestMinesAi,NA
107,LochKillerAi,0,5,11,16,oxford-sparse.json,1132,614,1,LochKillerAi,NA
107,ConnectClosestMinesAi,0,6,10,16,oxford-sparse.json,1132,614,1,ConnectClosestMinesAi,NA
107,LochKillerAi,0,7,9,16,oxford-sparse.json,1132,614,1,LochKillerAi,NA
107,LochKillerAi,0,8,8,16,oxford-sparse.json,1132,614,1,LochKillerAi,NA
107,LochKillerAi,0,9,7,16,oxford-sparse.json,1132,614,1,LochKillerAi,NA
107,LochKillerAi,0,10,6,16,oxford-sparse.json,1132,614,1,LochKillerAi,NA
107,ConnectClosestMinesAi,0,11,5,16,oxford-sparse.json,1132,614,1,ConnectClosestMinesAi,NA
107,LochKillerAi,0,12,4,16,oxford-sparse.json,1132,614,1,LochKillerAi,NA
107,ConnectClosestMinesAi,0,13,3,16,oxford-sparse.json,1132,614,1,ConnectClosestMinesAi,NA
107,Futurer,0,14,2,16,oxford-sparse.json,1132,614,1,fccb59eb7ba34b69946c86c2614b2423,1.4220741759305093
107,LochKillerAi,0,15,1,16,oxford-sparse.json,1132,614,1,LochKillerAi,NA
108,ConnectClosestMinesAi,1067,0,3,3,Sierpinski-triangle.json,81,42,3,ConnectClosestMinesAi,NA
108,ConnectClosestMinesAi,1067,1,2,3,Sierpinski-triangle.json,81,42,3,ConnectClosestMinesAi,NA
108,Futurer,1067,2,1,3,Sierpinski-triangle.json,81,42,3,8459918ba44247c0a9990417faa2b9d6,1.6412709842705626
109,LochKillerAi,25,1,1,2,sample.json,12,8,2,LochKillerAi,NA
109,Futurer,27,0,2,2,sample.json,12,8,2,8589387ad3374698b3a534f20bd967c8,1.2783177021733902
110,ConnectClosestMinesAi,1110,0,4,4,lambda.json,60,38,4,ConnectClosestMinesAi,NA
110,LochKillerAi,720,2,2,4,lambda.json,60,38,4,LochKillerAi,NA
110,Futurer,801,1,3,4,lambda.json,60,38,4,8589387ad3374698b3a534f20bd967c8,1.2783177021733902
110,LochKillerAi,135,3,1,4,lambda.json,60,38,4,LochKillerAi,NA
111,LochKillerAi,25,1,1,2,sample.json,12,8,2,LochKillerAi,NA
111,Futurer,27,0,2,2,sample.json,12,8,2,7227eb5dcfbe415e9a7728411580d95f,1.9713685156955942
112,LochKillerAi,94,1,3,4,circle.json,65,27,4,LochKillerAi,NA
112,Futurer,324,2,2,4,circle.json,65,27,4,8459918ba44247c0a9990417faa2b9d6,1.6412709842705626
112,ConnectClosestMinesAi,312,3,1,4,circle.json,65,27,4,ConnectClosestMinesAi,NA
112,LochKillerAi,194,0,4,4,circle.json,65,27,4,LochKillerAi,NA
113,ConnectClosestMinesAi,1110,0,4,4,lambda.json,60,38,4,ConnectClosestMinesAi,NA
113,Futurer,812,1,3,4,lambda.json,60,38,4,ddd701ad0fb541acb536083b75bfc452,0.7258233705463151
113,LochKillerAi,714,2,2,4,lambda.json,60,38,4,LochKillerAi,NA
113,LochKillerAi,135,3,1,4,lambda.json,60,38,4,LochKillerAi,NA
114,LochKillerAi,97,1,3,4,circle.json,65,27,4,LochKillerAi,NA
114,Futurer,314,3,1,4,circle.json,65,27,4,8589387ad3374698b3a534f20bd967c8,1.2783177021733902
114,LochKillerAi,196,2,2,4,circle.json,65,27,4,LochKillerAi,NA
114,ConnectClosestMinesAi,311,0,4,4,circle.json,65,27,4,ConnectClosestMinesAi,NA
115,LochKillerAi,1329,0,3,3,Sierpinski-triangle.json,81,42,3,LochKillerAi,NA
115,LochKillerAi,807,2,1,3,Sierpinski-triangle.json,81,42,3,LochKillerAi,NA
115,Futurer,1015,1,2,3,Sierpinski-triangle.json,81,42,3,fccb59eb7ba34b69946c86c2614b2423,1.4220741759305093
116,ConnectClosestMinesAi,31895,1,7,8,boston-sparse.json,945,488,8,ConnectClosestMinesAi,NA
116,ConnectClosestMinesAi,77077,2,6,8,boston-sparse.json,945,488,8,ConnectClosestMinesAi,NA
116,LochKillerAi,76299,5,3,8,boston-sparse.json,945,488,8,LochKillerAi,NA
116,ConnectClosestMinesAi,30917,0,8,8,boston-sparse.json,945,488,8,ConnectClosestMinesAi,NA
116,LochKillerAi,22562,3,5,8,boston-sparse.json,945,488,8,LochKillerAi,NA
116,Futurer,41046,7,1,8,boston-sparse.json,945,488,8,8589387ad3374698b3a534f20bd967c8,1.2783177021733902
116,LochKillerAi,10882,4,4,8,boston-sparse.json,945,488,8,LochKillerAi,NA
116,ConnectClosestMinesAi,23303,6,2,8,boston-sparse.json,945,488,8,ConnectClosestMinesAi,NA
117,Futurer,27,0,2,2,sample.json,12,8,2,8aa2c0d775944eac8262b16c7fc88611,0.6475353243675469
117,LochKillerAi,25,1,1,2,sample.json,12,8,2,LochKillerAi,NA
118,Futurer,5355,0,4,4,randomSparse.json,123,86,4,3bc889e64e3c423a89c4cb958098ebfd,0.37056596377283985
118,LochKillerAi,1196,2,2,4,randomSparse.json,123,86,4,LochKillerAi,NA
118,LochKillerAi,1249,1,3,4,randomSparse.json,123,86,4,LochKillerAi,NA
118,LochKillerAi,138,3,1,4,randomSparse.json,123,86,4,LochKillerAi,NA
119,ConnectClosestMinesAi,599,2,2,4,randomSparse.json,123,86,4,ConnectClosestMinesAi,NA
119,ConnectClosestMinesAi,2413,1,3,4,randomSparse.json,123,86,4,ConnectClosestMinesAi,NA
119,ConnectClosestMinesAi,2532,0,4,4,randomSparse.json,123,86,4,ConnectClosestMinesAi,NA
119,Futurer,128,3,1,4,randomSparse.json,123,86,4,ddd701ad0fb541acb536083b75bfc452,0.7258233705463151
120,LochKillerAi,97,1,3,4,circle.json,65,27,4,LochKillerAi,NA
120,ConnectClosestMinesAi,314,3,1,4,circle.json,65,27,4,ConnectClosestMinesAi,NA
120,LochKillerAi,196,2,2,4,circle.json,65,27,4,LochKillerAi,NA
120,Futurer,311,0,4,4,circle.json,65,27,4,431cc35435644cb3a67cf799c0127bbb,1.4653627741370043
121,Futurer,6711,0,4,4,randomMedium.json,187,97,4,fccb59eb7ba34b69946c86c2614b2423,1.4220741759305093
121,ConnectClosestMinesAi,6481,1,3,4,randomMedium.json,187,97,4,ConnectClosestMinesAi,NA
121,LochKillerAi,1332,3,1,4,randomMedium.json,187,97,4,LochKillerAi,NA
121,LochKillerAi,2497,2,2,4,randomMedium.json,187,97,4,LochKillerAi,NA
122,Futurer,6711,0,4,4,randomMedium.json,187,97,4,8459918ba44247c0a9990417faa2b9d6,1.6412709842705626
122,ConnectClosestMinesAi,6481,1,3,4,randomMedium.json,187,97,4,ConnectClosestMinesAi,NA
122,LochKillerAi,1332,3,1,4,randomMedium.json,187,97,4,LochKillerAi,NA
122,LochKillerAi,2497,2,2,4,randomMedium.json,187,97,4,LochKillerAi,NA
123,ConnectClosestMinesAi,1438,0,3,3,Sierpinski-triangle.json,81,42,3,ConnectClosestMinesAi,NA
123,Futurer,1382,2,1,3,Sierpinski-triangle.json,81,42,3,ddd701ad0fb541acb536083b75bfc452,0.7258233705463151
123,LochKillerAi,1436,1,2,3,Sierpinski-triangle.json,81,42,3,LochKillerAi,NA
124,ConnectClosestMinesAi,1067,0,3,3,Sierpinski-triangle.json,81,42,3,ConnectClosestMinesAi,NA
124,Futurer,1067,1,2,3,Sierpinski-triangle.json,81,42,3,ddd701ad0fb541acb536083b75bfc452,0.7258233705463151
124,ConnectClosestMinesAi,1067,2,1,3,Sierpinski-triangle.json,81,42,3,ConnectClosestMinesAi,NA
125,ConnectClosestMinesAi,781,1,3,4,lambda.json,60,38,4,ConnectClosestMinesAi,NA
125,ConnectClosestMinesAi,1154,0,4,4,lambda.json,60,38,4,ConnectClosestMinesAi,NA
125,ConnectClosestMinesAi,723,3,1,4,lambda.json,60,38,4,ConnectClosestMinesAi,NA
125,Futurer,755,2,2,4,lambda.json,60,38,4,fccb59eb7ba34b69946c86c2614b2423,1.4220741759305093
126,ConnectClosestMinesAi,25,0,2,2,sample.json,12,8,2,ConnectClosestMinesAi,NA
126,Futurer,25,1,1,2,sample.json,12,8,2,3bc889e64e3c423a89c4cb958098ebfd,0.37056596377283985
127,LochKillerAi,191,1,3,4,circle.json,65,27,4,LochKillerAi,NA
127,ConnectClosestMinesAi,345,3,1,4,circle.json,65,27,4,ConnectClosestMinesAi,NA
127,Futurer,318,2,2,4,circle.json,65,27,4,ddd701ad0fb541acb536083b75bfc452,0.7258233705463151
127,ConnectClosestMinesAi,322,0,4,4,circle.json,65,27,4,ConnectClosestMinesAi,NA
128,LochKillerAi,141,1,3,4,circle.json,65,27,4,LochKillerAi,NA
128,LochKillerAi,339,3,1,4,circle.json,65,27,4,LochKillerAi,NA
128,LochKillerAi,165,2,2,4,circle.json,65,27,4,LochKillerAi,NA
128,Futurer,326,0,4,4,circle.json,65,27,4,8589387ad3374698b3a534f20bd967c8,1.2783177021733902
129,ConnectClosestMinesAi,324,0,4,4,circle.json,65,27,4,ConnectClosestMinesAi,NA
129,LochKillerAi,97,3,1,4,circle.json,65,27,4,LochKillerAi,NA
129,Futurer,292,2,2,4,circle.json,65,27,4,7227eb5dcfbe415e9a7728411580d95f,1.9713685156955942
129,ConnectClosestMinesAi,317,1,3,4,circle.json,65,27,4,ConnectClosestMinesAi,NA
130,LochKillerAi,1062,1,2,3,Sierpinski-triangle.json,81,42,3,LochKillerAi,NA
130,Futurer,1111,0,3,3,Sierpinski-triangle.json,81,42,3,431cc35435644cb3a67cf799c0127bbb,1.4653627741370043
130,ConnectClosestMinesAi,661,2,1,3,Sierpinski-triangle.json,81,42,3,ConnectClosestMinesAi,NA
131,Futurer,44900,0,8,8,boston-sparse.json,945,488,8,8aa2c0d775944eac8262b16c7fc88611,0.6475353243675469
131,ConnectClosestMinesAi,34777,1,7,8,boston-sparse.json,945,488,8,ConnectClosestMinesAi,NA
131,LochKillerAi,28199,6,2,8,boston-sparse.json,945,488,8,LochKillerAi,NA
131,ConnectClosestMinesAi,12059,2,6,8,boston-sparse.json,945,488,8,ConnectClosestMinesAi,NA
131,LochKillerAi,16968,5,3,8,boston-sparse.json,945,488,8,LochKillerAi,NA
131,LochKillerAi,19102,7,1,8,boston-sparse.json,945,488,8,LochKillerAi,NA
131,LochKillerAi,31017,4,4,8,boston-sparse.json,945,488,8,LochKillerAi,NA
131,LochKillerAi,17800,3,5,8,boston-sparse.json,945,488,8,LochKillerAi,NA
132,ConnectClosestMinesAi,25,0,2,2,sample.json,12,8,2,ConnectClosestMinesAi,NA
132,Futurer,25,1,1,2,sample.json,12,8,2,8459918ba44247c0a9990417faa2b9d6,1.6412709842705626
133,ConnectClosestMinesAi,833,1,3,4,randomSparse.json,123,86,4,ConnectClosestMinesAi,NA
133,ConnectClosestMinesAi,4194,3,1,4,randomSparse.json,123,86,4,ConnectClosestMinesAi,NA
133,LochKillerAi,726,0,4,4,randomSparse.json,123,86,4,LochKillerAi,NA
133,Futurer,2167,2,2,4,randomSparse.json,123,86,4,8589387ad3374698b3a534f20bd967c8,1.2783177021733902
134,ConnectClosestMinesAi,788,1,3,4,lambda.json,60,38,4,ConnectClosestMinesAi,NA
134,ConnectClosestMinesAi,1104,0,4,4,lambda.json,60,38,4,ConnectClosestMinesAi,NA
134,LochKillerAi,452,3,1,4,lambda.json,60,38,4,LochKillerAi,NA
134,Futurer,691,2,2,4,lambda.json,60,38,4,8589387ad3374698b3a534f20bd967c8,1.2783177021733902
135,LochKillerAi,97,1,3,4,circle.json,65,27,4,LochKillerAi,NA
135,ConnectClosestMinesAi,314,3,1,4,circle.json,65,27,4,ConnectClosestMinesAi,NA
135,LochKillerAi,196,2,2,4,circle.json,65,27,4,LochKillerAi,NA
135,Futurer,311,0,4,4,circle.json,65,27,4,fccb59eb7ba34b69946c86c2614b2423,1.4220741759305093
136,ConnectClosestMinesAi,6536,0,4,4,randomMedium.json,187,97,4,ConnectClosestMinesAi,NA
136,Futurer,6095,1,3,4,randomMedium.json,187,97,4,7227eb5dcfbe415e9a7728411580d95f,1.9713685156955942
136,LochKillerAi,1132,3,1,4,randomMedium.json,187,97,4,LochKillerAi,NA
136,ConnectClosestMinesAi,3712,2,2,4,randomMedium.json,187,97,4,ConnectClosestMinesAi,NA
137,LochKillerAi,3537,1,7,8,tube.json,386,301,5,LochKillerAi,NA
137,Futurer,9905,2,6,8,tube.json,386,301,5,7227eb5dcfbe415e9a7728411580d95f,1.9713685156955942
137,LochKillerAi,5940,5,3,8,tube.json,386,301,5,LochKillerAi,NA
137,ConnectClosestMinesAi,1919,0,8,8,tube.json,386,301,5,ConnectClosestMinesAi,NA
137,LochKillerAi,1936,6,2,8,tube.json,386,301,5,LochKillerAi,NA
137,ConnectClosestMinesAi,5248,7,1,8,tube.json,386,301,5,ConnectClosestMinesAi,NA
137,ConnectClosestMinesAi,3475,4,4,8,tube.json,386,301,5,ConnectClosestMinesAi,NA
137,ConnectClosestMinesAi,2740,3,5,8,tube.json,386,301,5,ConnectClosestMinesAi,NA
138,ConnectClosestMinesAi,1585,2,2,4,randomSparse.json,123,86,4,ConnectClosestMinesAi,NA
138,LochKillerAi,784,0,4,4,randomSparse.json,123,86,4,LochKillerAi,NA
138,Futurer,2351,3,1,4,randomSparse.json,123,86,4,7227eb5dcfbe415e9a7728411580d95f,1.9713685156955942
138,LochKillerAi,1114,1,3,4,randomSparse.json,123,86,4,LochKillerAi,NA
139,Futurer,1067,0,3,3,Sierpinski-triangle.json,81,42,3,fb2106356e5d487885b3da00ce373c3b,1.3959601555051622
139,ConnectClosestMinesAi,1067,1,2,3,Sierpinski-triangle.json,81,42,3,ConnectClosestMinesAi,NA
139,ConnectClosestMinesAi,1067,2,1,3,Sierpinski-triangle.json,81,42,3,ConnectClosestMinesAi,NA
140,Futurer,1110,0,4,4,lambda.json,60,38,4,8589387ad3374698b3a534f20bd967c8,1.2783177021733902
140,LochKillerAi,720,2,2,4,lambda.json,60,38,4,LochKillerAi,NA
140,ConnectClosestMinesAi,801,1,3,4,lambda.json,60,38,4,ConnectClosestMinesAi,NA
140,LochKillerAi,135,3,1,4,lambda.json,60,38,4,LochKillerAi,NA
141,Futurer,25,0,2,2,sample.json,12,8,2,a99e2bc2607541d09461ff01a7f107da,1.7667594656482635
141,ConnectClosestMinesAi,25,1,1,2,sample.json,12,8,2,ConnectClosestMinesAi,NA
142,ConnectClosestMinesAi,348,0,4,4,circle.json,65,27,4,ConnectClosestMinesAi,NA
142,Futurer,335,2,2,4,circle.json,65,27,4,8589387ad3374698b3a534f20bd967c8,1.2783177021733902
142,ConnectClosestMinesAi,345,1,3,4,circle.json,65,27,4,ConnectClosestMinesAi,NA
142,ConnectClosestMinesAi,244,3,1,4,circle.json,65,27,4,ConnectClosestMinesAi,NA
143,LochKillerAi,320,2,2,4,lambda.json,60,38,4,LochKillerAi,NA
143,LochKillerAi,428,3,1,4,lambda.json,60,38,4,LochKillerAi,NA
143,ConnectClosestMinesAi,1105,1,3,4,lambda.json,60,38,4,ConnectClosestMinesAi,NA
143,Futurer,701,0,4,4,lambda.json,60,38,4,fb2106356e5d487885b3da00ce373c3b,1.3959601555051622
144,LochKillerAi,97,2,2,4,circle.json,65,27,4,LochKillerAi,NA
144,LochKillerAi,196,3,1,4,circle.json,65,27,4,LochKillerAi,NA
144,ConnectClosestMinesAi,324,1,3,4,circle.json,65,27,4,ConnectClosestMinesAi,NA
144,Futurer,299,0,4,4,circle.json,65,27,4,fb2106356e5d487885b3da00ce373c3b,1.3959601555051622
145,Futurer,1342,2,1,3,Sierpinski-triangle.json,81,42,3,8589387ad3374698b3a534f20bd967c8,1.2783177021733902
145,LochKillerAi,1396,1,2,3,Sierpinski-triangle.json,81,42,3,LochKillerAi,NA
145,LochKillerAi,1446,0,3,3,Sierpinski-triangle.json,81,42,3,LochKillerAi,NA
